Path,Size,Modified,Age_Days,Bucket
archive\dreamscape_project\Thea\src\dreamscape\core\resume_weaponizer.py,34058,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\run_agent_training_tests.py,1599,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\run_devlog_workflow.py,2838,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\schema_validator.py,31009,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\scraper_orchestrator.py,147,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\scraping_system.py,24184,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\settings_manager.py,3054,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\setup_discord_bot.py,5457,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\setup_discord_channel.py,2862,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\setup_env.py,5484,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\setup_windows_scheduler.py,6465,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\skill_manager.py,133,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\task_router.py,2611,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\template_engine.py,13489,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\test_episode_progression.py,9525,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\test_llm_summarization.py,22361,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\time_series_analyzer.py,117,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\topic_analyzer.py,101,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\training_data_orchestrator.py,4071,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\training_system.py,18458,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\undetected_scraper_with_cookies.py,5494,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\unified_demo_runner.py,20916,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\unified_development_utils.py,3011,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\unified_discord_utils.py,1929,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\unified_gui_validator.py,1660,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\unified_workflow_engine.py,10120,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\update_discord_config.py,1566,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\user_controls.py,22299,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\validation_integration.py,18753,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\voice_modeling_system.py,32822,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\workflow_system.py,768,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\__init__.py,497,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\analytics_optimizer.py,18257,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\analytics_system.py,37719,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\analyze_conversations_ai.py,7831,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\content_analytics_integration.py,33421,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\time_series_analyzer.py,20246,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\topic_analyzer.py,13758,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\expanded\__init__.py,487,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\expanded\analytics_database.py,23807,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\expanded\analytics_models.py,14836,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\expanded\dashboard_manager.py,23457,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\expanded\expanded_analytics_system_refactored.py,16586,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\expanded\export_manager.py,21497,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\expanded\report_generator.py,22370,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\unified\__init__.py,219,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\unified\migration.py,24054,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\unified\unified_analytics_system.py,20226,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\unified\content\content_analytics.py,26453,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\unified\content\__init__.py,162,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\unified\core\analytics_engine.py,23409,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\unified\core\__init__.py,160,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\unified\templates\template_analytics.py,29030,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\analytics\unified\templates\__init__.py,164,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\content\__init__.py,363,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\content\content_generation_system.py,28884,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\content\content_quality_scoring.py,1031,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\content\enrich_conversation_data.py,34994,2026-01-01T19:59:32,10,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\content\live_processor.py,36521,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\content\response_processor.py,26702,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\__init__.py,779,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\api.py,4380,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\bridge.py,3210,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\channel.py,3762,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\config.py,2673,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\discord_bridge.py,1998,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\discord_commands.py,38045,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\discord_manager.py,63429,2026-01-01T19:53:08,10,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\discord_quest_commands.py,14880,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\discord_system.py,62651,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\enable_discord_integration.py,7365,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\main.py,1380,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\manager.py,21235,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\refactored_discord_manager.py,19393,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\utils.py,2655,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\webhook.py,3185,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\commands\__init__.py,425,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\commands\command_handler.py,588,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\commands\command_registry.py,435,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\commands\command_utils.py,429,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\commands\guild_commands.py,14177,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\commands\quest_commands.py,10236,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\commands\skill_commands.py,6957,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\events\__init__.py,258,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\events\event_handlers.py,422,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\events\event_processor.py,512,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\events\event_utils.py,303,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\management\__init__.py,264,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\management\bot_manager.py,1149,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\management\config_manager.py,3509,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\discord\management\connection_manager.py,919,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\__init__.py,160,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\ingestion_system.py,11016,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\analyzers\__init__.py,227,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\analyzers\content_analyzer.py,7211,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\analyzers\intelligence_analyzer.py,13415,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\config\__init__.py,217,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\config\file_type_config.py,6668,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\config\ingestion_config.py,3249,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\models\__init__.py,262,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\models\file_info.py,4057,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\models\ingestion_result.py,6697,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\models\processing_result.py,2348,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\processors\__init__.py,376,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\processors\code_processor.py,5243,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\processors\data_processor.py,5963,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\processors\document_processor.py,3876,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\processors\file_processor.py,5600,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\processors\text_processor.py,4123,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\storage\__init__.py,215,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\storage\ingestion_storage.py,11020,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\file_ingestion\storage\memory_storage.py,4022,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\gamification\__init__.py,276,2025-11-24T16:04:02,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\gamification\combat_engine.py,17917,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\gamification\contribution_tracker.py,20693,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\gamification\labeling_rewards.py,17879,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\__init__.py,150,2025-11-24T16:04:04,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\integration.py,14609,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\analysis\__init__.py,170,2025-11-24T16:04:04,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\analysis\conversation_analyzer.py,14949,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\config\__init__.py,235,2025-11-24T16:04:04,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\config\intelligence_config.py,563,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\config\live_processing_config.py,701,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\models\__init__.py,392,2025-11-24T16:04:04,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\models\breakthrough_models.py,2920,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\models\intelligence_result.py,2485,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\models\processing_models.py,2589,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\models\quest_models.py,3380,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\models\response_models.py,3680,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\quests\__init__.py,209,2025-11-24T16:04:04,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\quests\quest_manager.py,11181,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\intelligence\quests\quest_processor.py,10151,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\__init__.py,2812,2025-11-24T16:04:04,49,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\agent_config_manager.py,7311,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\auto_migrate_demo_runner.py,1315,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\chat_with_my_agent.py,6899,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\chatgpt_dreamscape_agent.py,7832,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\check_browser_state.py,6576,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\cleanup_duplicates.py,6335,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\cleanup_old_outputs.py,2440,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\comprehensive_duplicate_checker.py,11512,2025-11-23T03:41:08,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\consolidate_development_duplicates.py,13517,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\consolidate_remaining_duplicates.py,18513,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\context_manager.py,10464,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\conversation_system.py,5482,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\core_consolidation_plan.py,31093,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\database_schema_manager.py,8085,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\debug_conversation_content.py,4257,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\docs_consolidation.py,13113,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\enhanced_ingestion_demo.py,7218,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\execute_consolidation.py,16517,2025-11-23T03:41:10,50,0-90d
archive\dreamscape_project\Thea\src\dreamscape\core\legacy\export_manager.py,24804,2025-11-23T03:41:10,50,0-90d
